gender,weight_kg,height_cm,age,activity_level,goal,gender_encoded,activity_encoded,goal_encoded,weight_kg_scaled,height_cm_scaled,age_scaled,bmr,tdee,calorie_goal,protein_target_g,protein_target_g,fat_target_g,fat_target_g,carbs_target_g,carbs_target_g
female,96.5,162.0,22,very_active,maintain,0,4,2,0.9393382352941176,0.3428571428571425,0.09756097560975613,1746.54,3012.78,3012.78,226.0,226.0,100.4,100.4,301.3,301.3
male,86.8,157.0,44,very_active,lose,1,4,1,0.761029411764706,0.20000000000000018,0.6341463414634148,1754.88,3027.17,2527.17,221.1,221.1,84.2,84.2,221.1,221.1
male,82.4,152.2,33,sedentary,gain,1,3,0,0.6801470588235295,0.06285714285714228,0.3658536585365854,1735.34,2082.41,2382.41,178.7,178.7,66.2,66.2,268.0,268.0
male,80.9,164.1,23,very_active,maintain,1,4,2,0.6525735294117648,0.402857142857143,0.12195121951219517,1829.12,3155.23,3155.23,236.6,236.6,105.2,105.2,315.5,315.5
female,82.3,183.6,57,sedentary,maintain,0,3,2,0.6783088235294118,0.96,0.9512195121951221,1530.6,1836.72,1836.72,137.8,137.8,61.2,61.2,183.7,183.7
female,73.4,151.4,30,extra_active,maintain,0,0,2,0.5147058823529412,0.040000000000000036,0.2926829268292683,1465.46,2784.37,2784.37,208.8,208.8,92.8,92.8,278.4,278.4
male,79.8,176.7,52,extra_active,gain,1,0,0,0.6323529411764705,0.7628571428571425,0.8292682926829269,1710.22,3249.42,3549.42,266.2,266.2,98.6,98.6,399.3,399.3
female,73.6,160.5,36,extra_active,maintain,0,0,2,0.5183823529411763,0.2999999999999998,0.43902439024390244,1469.52,2792.09,2792.09,209.4,209.4,93.1,93.1,279.2,279.2
female,96.7,170.3,29,moderately_active,lose,0,2,1,0.9430147058823529,0.5800000000000001,0.26829268292682934,1743.8,2702.89,2202.89,192.8,192.8,73.4,73.4,192.8,192.8
female,58.6,176.3,33,extra_active,lose,0,0,1,0.24264705882352955,0.7514285714285718,0.3658536585365854,1392.75,2646.22,2146.22,187.8,187.8,71.5,71.5,187.8,187.8
female,60.1,160.0,27,very_active,lose,0,4,1,0.27022058823529405,0.2857142857142856,0.21951219512195125,1382.11,2384.14,1884.14,164.9,164.9,62.8,62.8,164.9,164.9
female,99.3,161.6,42,lightly_active,maintain,0,1,2,0.9908088235294118,0.33142857142857096,0.5853658536585367,1684.6,2316.32,2316.32,173.7,173.7,77.2,77.2,231.6,231.6
male,92.8,172.8,37,sedentary,lose,1,3,1,0.8713235294117646,0.6514285714285721,0.4634146341463415,1950.82,2340.98,1840.98,161.1,161.1,61.4,61.4,161.1,161.1
female,60.6,180.2,48,moderately_active,maintain,0,2,2,0.27941176470588236,0.8628571428571421,0.7317073170731709,1358.38,2105.49,2105.49,157.9,157.9,70.2,70.2,210.5,210.5
male,77.7,171.5,21,extra_active,lose,1,0,1,0.5937500000000001,0.6142857142857139,0.07317073170731708,1833.12,3482.93,2982.93,261.0,261.0,99.4,99.4,261.0,261.0
male,63.1,161.3,40,extra_active,gain,1,0,0,0.3253676470588235,0.32285714285714295,0.5365853658536586,1480.71,2813.35,3113.35,233.5,233.5,86.5,86.5,350.3,350.3
female,78.3,179.7,19,lightly_active,gain,0,1,0,0.604779411764706,0.8485714285714279,0.024390243902439046,1646.07,2263.35,2563.35,192.3,192.3,71.2,71.2,288.4,288.4
male,81.6,154.6,39,lightly_active,gain,1,1,0,0.6654411764705882,0.13142857142857167,0.5121951219512195,1702.08,2340.36,2640.36,198.0,198.0,73.3,73.3,297.0,297.0
male,73.0,155.6,54,moderately_active,gain,1,2,0,0.5073529411764707,0.16000000000000014,0.878048780487805,1506.51,2335.09,2635.09,197.6,197.6,73.2,73.2,296.4,296.4
male,48.3,164.1,25,sedentary,maintain,1,3,2,0.053308823529411686,0.402857142857143,0.17073170731707316,1381.03,1657.24,1657.24,124.3,124.3,55.2,55.2,165.7,165.7
female,70.1,168.6,24,extra_active,lose,0,0,1,0.45404411764705876,0.5314285714285711,0.14634146341463422,1514.21,2877.0,2377.0,208.0,208.0,79.2,79.2,208.0,208.0
female,91.1,158.1,31,moderately_active,gain,0,2,0,0.8400735294117646,0.23142857142857132,0.3170731707317073,1645.56,2550.62,2850.62,213.8,213.8,79.2,79.2,320.7,320.7
male,51.4,168.1,20,very_active,maintain,1,4,2,0.11029411764705876,0.5171428571428569,0.04878048780487804,1470.14,2535.99,2535.99,190.2,190.2,84.5,84.5,253.6,253.6
female,79.9,165.1,33,very_active,gain,0,4,0,0.6341911764705884,0.4314285714285715,0.3658536585365854,1555.02,2682.41,2982.41,223.7,223.7,82.8,82.8,335.5,335.5
female,72.9,159.5,36,moderately_active,gain,0,2,0,0.5055147058823531,0.27142857142857135,0.43902439024390244,1459.95,2262.92,2562.92,192.2,192.2,71.2,71.2,288.3,288.3
female,84.0,182.0,35,extra_active,maintain,0,0,2,0.7095588235294118,0.9142857142857146,0.4146341463414634,1636.63,3109.6,3109.6,233.2,233.2,103.7,103.7,311.0,311.0
female,58.5,162.8,33,moderately_active,maintain,0,2,2,0.2408088235294118,0.36571428571428566,0.3658536585365854,1350.01,2092.52,2092.52,156.9,156.9,69.8,69.8,209.3,209.3
male,70.6,166.0,25,extra_active,lose,1,0,1,0.46323529411764686,0.4571428571428573,0.17073170731707316,1688.9,3208.91,2708.91,237.0,237.0,90.3,90.3,237.0,237.0
male,76.6,171.3,50,lightly_active,lose,1,1,1,0.5735294117647057,0.6085714285714285,0.7804878048780488,1652.79,2272.59,1772.59,155.1,155.1,59.1,59.1,155.1,155.1
female,88.2,157.2,29,moderately_active,gain,0,2,0,0.7867647058823529,0.20571428571428552,0.26829268292682934,1624.61,2518.15,2818.15,211.4,211.4,78.3,78.3,317.0,317.0
female,64.9,163.0,28,extra_active,gain,0,0,0,0.35845588235294124,0.371428571428571,0.2439024390243903,1431.46,2719.77,3019.77,226.5,226.5,83.9,83.9,339.7,339.7
male,65.1,160.7,22,moderately_active,lose,1,2,1,0.3621323529411763,0.30571428571428516,0.09756097560975613,1606.81,2490.56,1990.56,174.2,174.2,66.4,66.4,174.2,174.2
male,75.4,167.8,44,moderately_active,lose,1,2,1,0.5514705882352943,0.5085714285714289,0.6341463414634148,1653.98,2563.67,2063.67,180.6,180.6,68.8,68.8,180.6,180.6
female,61.3,160.1,29,extra_active,maintain,0,0,2,0.29227941176470573,0.28857142857142826,0.26829268292682934,1384.85,2631.21,2631.21,197.3,197.3,87.7,87.7,263.1,263.1
male,84.9,159.0,34,extra_active,lose,1,0,1,0.7261029411764707,0.2571428571428571,0.39024390243902446,1795.79,3412.0,2912.0,254.8,254.8,97.1,97.1,254.8,254.8
female,77.4,173.5,23,sedentary,lose,0,3,1,0.5882352941176471,0.6714285714285717,0.12195121951219517,1601.22,1921.46,1421.46,124.4,124.4,47.4,47.4,124.4,124.4
female,71.0,172.4,50,moderately_active,gain,0,2,0,0.47058823529411764,0.6400000000000006,0.7804878048780488,1421.73,2203.68,2503.68,187.8,187.8,69.5,69.5,281.7,281.7
male,96.2,151.4,22,very_active,lose,1,4,1,0.9338235294117648,0.040000000000000036,0.09756097560975613,1978.83,3413.48,2913.48,254.9,254.9,97.1,97.1,254.9,254.9
male,71.3,163.7,45,moderately_active,gain,1,2,0,0.47610294117647045,0.39142857142857146,0.6585365853658538,1573.7,2439.24,2739.24,205.4,205.4,76.1,76.1,308.2,308.2
female,47.9,154.8,31,moderately_active,lose,0,2,1,0.045955882352941124,0.1371428571428579,0.3170731707317073,1235.86,1915.58,1415.58,123.9,123.9,47.2,47.2,123.9,123.9
female,83.5,169.5,22,extra_active,maintain,0,0,2,0.7003676470588235,0.5571428571428569,0.09756097560975613,1649.57,3134.18,3134.18,235.1,235.1,104.5,104.5,313.4,313.4
male,55.6,179.4,50,moderately_active,lose,1,2,1,0.1875000000000001,0.8399999999999999,0.7804878048780488,1410.33,2186.01,1686.01,147.5,147.5,56.2,56.2,147.5,147.5
female,63.5,166.1,58,moderately_active,lose,0,2,1,0.33272058823529405,0.45999999999999996,0.9756097560975612,1298.22,2012.24,1512.24,132.3,132.3,50.4,50.4,132.3,132.3
male,63.0,161.1,36,very_active,lose,1,4,1,0.32352941176470595,0.3171428571428567,0.43902439024390244,1501.12,2589.43,2089.43,182.8,182.8,69.6,69.6,182.8,182.8
female,98.2,160.4,39,extra_active,gain,0,0,0,0.9705882352941176,0.29714285714285715,0.5121951219512195,1683.7,3199.03,3499.03,262.4,262.4,97.2,97.2,393.6,393.6
male,61.7,152.9,22,moderately_active,maintain,1,2,2,0.2996323529411765,0.08285714285714274,0.09756097560975613,1523.83,2361.94,2361.94,177.1,177.1,78.7,78.7,236.2,236.2
male,73.7,165.5,19,lightly_active,lose,1,1,1,0.5202205882352943,0.44285714285714306,0.024390243902439046,1762.09,2422.87,1922.87,168.3,168.3,64.1,64.1,168.3,168.3
male,58.8,155.4,47,sedentary,gain,1,3,0,0.2463235294117646,0.1542857142857148,0.7073170731707319,1355.05,1626.06,1926.06,144.5,144.5,53.5,53.5,216.7,216.7
female,59.8,175.9,56,very_active,maintain,0,4,2,0.26470588235294124,0.7400000000000002,0.9268292682926831,1303.02,2247.71,2247.71,168.6,168.6,74.9,74.9,224.8,224.8
female,77.6,155.7,21,moderately_active,gain,0,2,0,0.5919117647058824,0.1628571428571428,0.07317073170731708,1556.59,2412.71,2712.71,203.5,203.5,75.4,75.4,305.2,305.2
male,46.6,169.9,50,lightly_active,gain,1,1,0,0.022058823529411797,0.5685714285714285,0.7804878048780488,1244.16,1710.72,2010.72,150.8,150.8,55.9,55.9,226.2,226.2
female,58.0,162.6,30,moderately_active,maintain,0,2,2,0.23161764705882348,0.35999999999999943,0.2926829268292683,1357.75,2104.51,2104.51,157.8,157.8,70.2,70.2,210.5,210.5
male,68.1,151.1,37,moderately_active,lose,1,2,1,0.41727941176470573,0.03142857142857114,0.4634146341463415,1515.78,2349.46,1849.46,161.8,161.8,61.6,61.6,161.8,161.8
male,64.4,163.9,24,extra_active,gain,1,0,0,0.34926470588235314,0.3971428571428577,0.14634146341463422,1601.44,3042.74,3342.74,250.7,250.7,92.9,92.9,376.1,376.1
female,95.4,177.4,32,extra_active,gain,0,0,0,0.9191176470588237,0.7828571428571429,0.34146341463414637,1740.78,3307.48,3607.48,270.6,270.6,100.2,100.2,405.8,405.8
female,64.2,179.8,40,extra_active,lose,0,0,1,0.34558823529411764,0.8514285714285714,0.5365853658536586,1425.07,2707.63,2207.63,193.2,193.2,73.6,73.6,193.2,193.2
male,63.6,167.9,31,lightly_active,lose,1,1,1,0.3345588235294118,0.5114285714285716,0.3170731707317073,1570.18,2159.0,1659.0,145.2,145.2,55.3,55.3,145.2,145.2
female,56.6,150.9,40,moderately_active,maintain,0,2,2,0.20588235294117652,0.0257142857142858,0.5365853658536586,1265.26,1961.15,1961.15,147.1,147.1,65.4,65.4,196.1,196.1
female,76.2,182.7,36,sedentary,maintain,0,3,2,0.5661764705882354,0.9342857142857142,0.43902439024390244,1562.34,1874.81,1874.81,140.6,140.6,62.5,62.5,187.5,187.5
male,56.1,164.1,46,very_active,maintain,1,4,2,0.1966911764705882,0.402857142857143,0.6829268292682928,1366.31,2356.88,2356.88,176.8,176.8,78.6,78.6,235.7,235.7
male,58.0,184.6,37,extra_active,lose,1,0,1,0.23161764705882348,0.9885714285714284,0.4634146341463415,1541.23,2928.34,2428.34,212.5,212.5,80.9,80.9,212.5,212.5
female,81.5,166.8,46,extra_active,gain,0,0,0,0.6636029411764707,0.4800000000000004,0.6829268292682928,1518.79,2885.7,3185.7,238.9,238.9,88.5,88.5,358.4,358.4
male,75.4,150.1,41,moderately_active,gain,1,2,0,0.5514705882352943,0.0028571428571426694,0.5609756097560976,1586.07,2458.41,2758.41,206.9,206.9,76.6,76.6,310.3,310.3
male,69.9,154.9,35,moderately_active,maintain,1,2,2,0.4503676470588237,0.14000000000000057,0.4146341463414634,1569.48,2432.69,2432.69,182.5,182.5,81.1,81.1,243.3,243.3
female,70.3,164.8,27,lightly_active,lose,0,1,1,0.45772058823529405,0.4228571428571435,0.21951219512195125,1491.3,2050.54,1550.54,135.7,135.7,51.7,51.7,135.7,135.7
male,74.3,156.3,58,lightly_active,gain,1,1,0,0.5312499999999999,0.1800000000000006,0.9756097560975612,1504.58,2068.8,2368.8,177.7,177.7,65.8,65.8,266.5,266.5
male,80.2,152.0,25,extra_active,maintain,1,0,2,0.6397058823529412,0.05714285714285694,0.17073170731707316,1750.32,3325.61,3325.61,249.4,249.4,110.9,110.9,332.6,332.6
female,62.0,171.0,43,moderately_active,gain,0,2,0,0.3051470588235293,0.5999999999999996,0.6097560975609757,1364.47,2114.93,2414.93,181.1,181.1,67.1,67.1,271.7,271.7
female,81.4,155.4,46,sedentary,gain,0,3,0,0.6617647058823531,0.1542857142857148,0.6829268292682928,1482.55,1779.06,2079.06,155.9,155.9,57.8,57.8,233.9,233.9
male,93.8,162.1,27,very_active,lose,1,4,1,0.8897058823529412,0.3457142857142852,0.21951219512195125,1969.64,3397.63,2897.63,253.5,253.5,96.6,96.6,253.5,253.5
male,54.5,182.1,34,moderately_active,lose,1,2,1,0.16727941176470595,0.9171428571428573,0.39024390243902446,1499.38,2324.04,1824.04,159.6,159.6,60.8,60.8,159.6,159.6
female,71.8,165.8,19,moderately_active,gain,0,2,0,0.48529411764705876,0.45142857142857196,0.024390243902439046,1542.91,2391.51,2691.51,201.9,201.9,74.8,74.8,302.8,302.8
female,52.2,172.6,23,lightly_active,maintain,0,1,2,0.125,0.6457142857142859,0.12195121951219517,1365.41,1877.44,1877.44,140.8,140.8,62.6,62.6,187.7,187.7
female,79.2,158.7,22,very_active,lose,0,4,1,0.6213235294117648,0.24857142857142822,0.09756097560975613,1576.35,2719.2,2219.2,194.2,194.2,74.0,74.0,194.2,194.2
female,73.4,170.4,45,extra_active,gain,0,0,0,0.5147058823529412,0.5828571428571427,0.6585365853658538,1459.37,2772.8,3072.8,230.5,230.5,85.4,85.4,345.7,345.7
male,54.9,157.5,58,moderately_active,lose,1,2,1,0.17463235294117652,0.2142857142857144,0.9756097560975612,1250.43,1938.17,1438.17,125.8,125.8,47.9,47.9,125.8,125.8
female,62.0,176.7,22,extra_active,lose,0,0,1,0.3051470588235293,0.7628571428571425,0.09756097560975613,1473.06,2798.81,2298.81,201.1,201.1,76.6,76.6,201.1,201.1
female,62.8,151.8,35,moderately_active,lose,0,2,1,0.31985294117647045,0.0514285714285716,0.4146341463414634,1347.03,2087.9,1587.9,138.9,138.9,52.9,52.9,138.9,138.9
male,65.6,163.7,43,extra_active,gain,1,0,0,0.3713235294117646,0.39142857142857146,0.6097560975609757,1508.69,2866.51,3166.51,237.5,237.5,88.0,88.0,356.2,356.2
female,56.2,159.9,37,very_active,maintain,0,4,2,0.19852941176470595,0.2828571428571429,0.4634146341463415,1302.43,2246.69,2246.69,168.5,168.5,74.9,74.9,224.7,224.7
male,65.0,157.8,58,lightly_active,maintain,1,1,2,0.36029411764705876,0.2228571428571433,0.9756097560975612,1387.18,1907.37,1907.37,143.1,143.1,63.6,63.6,190.7,190.7
female,65.4,164.1,44,very_active,maintain,0,4,2,0.36764705882352955,0.402857142857143,0.6341463414634148,1370.21,2363.61,2363.61,177.3,177.3,78.8,78.8,236.4,236.4
female,60.6,164.1,29,sedentary,lose,0,3,1,0.27941176470588236,0.402857142857143,0.26829268292682934,1390.77,1668.92,1200.0,105.0,105.0,40.0,40.0,105.0,105.0
female,55.9,174.0,24,lightly_active,gain,0,1,0,0.19301470588235292,0.6857142857142859,0.14634146341463422,1399.63,1924.49,2224.49,166.8,166.8,61.8,61.8,250.3,250.3
male,55.3,173.2,20,very_active,lose,1,4,1,0.18198529411764708,0.6628571428571428,0.04878048780487804,1546.86,2668.33,2168.33,189.7,189.7,72.3,72.3,189.7,189.7
male,71.3,178.0,27,sedentary,maintain,1,3,2,0.47610294117647045,0.7999999999999998,0.21951219512195125,1744.51,2093.41,2093.41,157.0,157.0,69.8,69.8,209.3,209.3
female,63.0,163.3,51,moderately_active,maintain,0,2,2,0.32352941176470595,0.3799999999999999,0.8048780487804879,1315.23,2038.61,2038.61,152.9,152.9,68.0,68.0,203.9,203.9
male,84.4,162.0,42,moderately_active,gain,1,2,0,0.7169117647058826,0.3428571428571425,0.5853658536585367,1758.07,2725.01,3025.01,226.9,226.9,84.0,84.0,340.3,340.3
male,50.2,178.3,52,extra_active,lose,1,0,1,0.08823529411764708,0.8085714285714287,0.8292682926829269,1321.35,2510.56,2010.56,175.9,175.9,67.0,67.0,175.9,175.9
male,83.8,164.7,33,lightly_active,maintain,1,1,2,0.7058823529411765,0.41999999999999993,0.3658536585365854,1814.08,2494.36,2494.36,187.1,187.1,83.1,83.1,249.4,249.4
male,65.9,164.1,19,moderately_active,gain,1,2,0,0.37683823529411786,0.402857142857143,0.024390243902439046,1650.88,2558.86,2858.86,214.4,214.4,79.4,79.4,321.6,321.6
male,87.5,156.0,41,lightly_active,lose,1,1,1,0.7738970588235293,0.1714285714285717,0.5609756097560976,1776.49,2442.67,1942.67,170.0,170.0,64.8,64.8,170.0,170.0
male,93.5,173.5,27,moderately_active,lose,1,2,1,0.8841911764705882,0.6714285714285717,0.21951219512195125,2020.33,3131.51,2631.51,230.3,230.3,87.7,87.7,230.3,230.3
female,92.4,165.6,55,extra_active,maintain,0,0,2,0.8639705882352943,0.44571428571428573,0.902439024390244,1576.89,2996.09,2996.09,224.7,224.7,99.9,99.9,299.6,299.6
female,72.9,162.9,39,very_active,maintain,0,4,2,0.5055147058823531,0.36857142857142833,0.5121951219512195,1457.49,2514.17,2514.17,188.6,188.6,83.8,83.8,251.4,251.4
male,58.5,171.8,43,extra_active,lose,1,0,1,0.2408088235294118,0.6228571428571428,0.6097560975609757,1452.44,2759.64,2259.64,197.7,197.7,75.3,75.3,197.7,197.7
female,78.2,180.5,56,sedentary,lose,0,3,1,0.6029411764705882,0.871428571428571,0.9268292682926831,1487.42,1784.9,1284.9,112.4,112.4,42.8,42.8,112.4,112.4
female,62.2,169.1,44,moderately_active,maintain,0,2,2,0.30882352941176483,0.5457142857142854,0.6341463414634148,1356.11,2101.97,2101.97,157.6,157.6,70.1,70.1,210.2,210.2
female,54.9,168.9,46,sedentary,lose,0,3,1,0.17463235294117652,0.54,0.6829268292682928,1279.33,1535.2,1200.0,105.0,105.0,40.0,40.0,105.0,105.0
female,55.6,158.7,55,sedentary,maintain,0,3,2,0.1875000000000001,0.24857142857142822,0.902439024390244,1215.23,1458.28,1458.28,109.4,109.4,48.6,48.6,145.8,145.8
male,58.8,159.2,37,lightly_active,lose,1,1,1,0.2463235294117646,0.26285714285714246,0.4634146341463415,1430.06,1966.33,1466.33,128.3,128.3,48.9,48.9,128.3,128.3
female,64.4,154.2,44,moderately_active,maintain,0,2,2,0.34926470588235314,0.1200000000000001,0.6341463414634148,1330.29,2061.95,2061.95,154.6,154.6,68.7,68.7,206.2,206.2
female,51.7,157.4,58,sedentary,gain,0,3,0,0.1158088235294118,0.21142857142857174,0.9756097560975612,1162.15,1394.58,1694.58,127.1,127.1,47.1,47.1,190.6,190.6
male,46.5,157.4,37,very_active,maintain,1,4,2,0.020220588235294157,0.21142857142857174,0.4634146341463415,1256.64,2167.7,2167.7,162.6,162.6,72.3,72.3,216.8,216.8
male,81.2,151.0,36,sedentary,maintain,1,3,2,0.6580882352941176,0.02857142857142847,0.43902439024390244,1696.48,2035.78,2035.78,152.7,152.7,67.9,67.9,203.6,203.6
female,74.0,162.5,37,very_active,gain,0,4,0,0.5257352941176471,0.35714285714285676,0.4634146341463415,1475.09,2544.53,2844.53,213.3,213.3,79.0,79.0,320.0,320.0
female,64.0,166.0,52,lightly_active,lose,0,1,1,0.34191176470588236,0.4571428571428573,0.8292682926829269,1328.51,1826.7,1326.7,116.1,116.1,44.2,44.2,116.1,116.1
female,78.8,166.4,19,sedentary,gain,0,3,0,0.613970588235294,0.46857142857142886,0.024390243902439046,1609.49,1931.39,2231.39,167.4,167.4,62.0,62.0,251.0,251.0
female,70.4,167.0,47,extra_active,maintain,0,0,2,0.4595588235294118,0.48571428571428577,0.7073170731707319,1412.44,2683.64,2683.64,201.3,201.3,89.5,89.5,268.4,268.4
female,66.7,154.2,51,lightly_active,lose,0,1,1,0.391544117647059,0.1200000000000001,0.8048780487804879,1321.25,1816.72,1316.72,115.2,115.2,43.9,43.9,115.2,115.2
female,79.7,178.7,39,very_active,gain,0,4,0,0.6305147058823529,0.8199999999999994,0.5121951219512195,1569.32,2707.08,3007.08,225.5,225.5,83.5,83.5,338.3,338.3
male,81.6,159.4,20,lightly_active,lose,1,1,1,0.6654411764705882,0.2685714285714287,0.04878048780487804,1832.98,2520.35,2020.35,176.8,176.8,67.3,67.3,176.8,176.8
female,67.1,175.5,23,sedentary,lose,0,3,1,0.3988970588235293,0.7285714285714286,0.12195121951219517,1512.18,1814.62,1314.62,115.0,115.0,43.8,43.8,115.0,115.0
female,83.1,154.3,32,moderately_active,gain,0,2,0,0.6930147058823529,0.12285714285714278,0.34146341463414637,1555.48,2410.99,2710.99,203.3,203.3,75.3,75.3,305.0,305.0
male,47.3,163.6,44,moderately_active,lose,1,2,1,0.03492647058823528,0.3885714285714288,0.6341463414634148,1257.37,1948.92,1448.92,126.8,126.8,48.3,48.3,126.8,126.8
male,66.2,171.8,27,very_active,gain,1,4,0,0.3823529411764707,0.6228571428571428,0.21951219512195125,1646.43,2840.09,3140.09,235.5,235.5,87.2,87.2,353.3,353.3
male,82.5,184.5,26,very_active,maintain,1,4,2,0.6819852941176471,0.9857142857142858,0.1951219512195122,1931.43,3331.72,3331.72,249.9,249.9,111.1,111.1,333.2,333.2
male,46.6,152.7,50,moderately_active,lose,1,2,1,0.022058823529411797,0.07714285714285651,0.7804878048780488,1161.62,1800.51,1300.51,113.8,113.8,43.4,43.4,113.8,113.8
female,49.9,163.0,49,very_active,maintain,0,4,2,0.08272058823529405,0.371428571428571,0.7560975609756098,1201.82,2073.14,2073.14,155.5,155.5,69.1,69.1,207.3,207.3
female,63.1,164.8,23,lightly_active,maintain,0,1,2,0.3253676470588235,0.4228571428571435,0.12195121951219517,1442.04,1982.8,1982.8,148.7,148.7,66.1,66.1,198.3,198.3
female,82.4,168.1,58,extra_active,lose,0,0,1,0.6801470588235295,0.5171428571428569,0.9756097560975612,1479.18,2810.44,2310.44,202.2,202.2,77.0,77.0,202.2,202.2
female,94.1,177.2,53,extra_active,gain,0,0,0,0.895220588235294,0.7771428571428567,0.853658536585366,1637.21,3110.7,3410.7,255.8,255.8,94.7,94.7,383.7,383.7
female,76.9,161.7,19,lightly_active,lose,0,1,1,0.579044117647059,0.33428571428571363,0.024390243902439046,1577.36,2168.87,1668.87,146.0,146.0,55.6,55.6,146.0,146.0
female,95.3,164.4,46,extra_active,maintain,0,0,2,0.917279411764706,0.4114285714285719,0.6829268292682928,1638.96,3114.02,3114.02,233.6,233.6,103.8,103.8,311.4,311.4
male,91.0,181.4,21,sedentary,maintain,1,3,2,0.8382352941176471,0.8971428571428577,0.07317073170731708,2058.81,2470.57,2470.57,185.3,185.3,82.4,82.4,247.1,247.1
female,74.1,165.7,18,lightly_active,gain,0,1,0,0.5275735294117646,0.4485714285714284,0.0,1568.19,2156.26,2456.26,184.2,184.2,68.2,68.2,276.3,276.3
male,56.0,155.7,36,very_active,lose,1,4,1,0.19485294117647067,0.1628571428571428,0.43902439024390244,1381.43,2382.97,1882.97,164.8,164.8,62.8,62.8,164.8,164.8
male,67.1,157.4,43,lightly_active,maintain,1,1,2,0.3988970588235293,0.21142857142857174,0.6097560975609757,1498.55,2060.51,2060.51,154.5,154.5,68.7,68.7,206.1,206.1
female,83.1,176.1,42,moderately_active,maintain,0,2,2,0.6930147058823529,0.7457142857142856,0.5853658536585367,1579.72,2448.57,2448.57,183.6,183.6,81.6,81.6,244.9,244.9
male,70.6,152.2,27,very_active,maintain,1,4,2,0.46323529411764686,0.06285714285714228,0.21951219512195125,1611.32,2779.53,2779.53,208.5,208.5,92.7,92.7,278.0,278.0
female,66.6,160.3,32,moderately_active,gain,0,2,0,0.389705882352941,0.2942857142857145,0.34146341463414637,1421.49,2203.31,2503.31,187.7,187.7,69.5,69.5,281.6,281.6
male,61.3,167.6,39,very_active,maintain,1,4,2,0.29227941176470573,0.5028571428571427,0.5121951219512195,1492.51,2574.58,2574.58,193.1,193.1,85.8,85.8,257.5,257.5
female,65.6,166.7,38,extra_active,maintain,0,0,2,0.3713235294117646,0.47714285714285687,0.48780487804878053,1406.09,2671.57,2671.57,200.4,200.4,89.1,89.1,267.2,267.2
male,99.3,160.8,39,lightly_active,lose,1,1,1,0.9908088235294118,0.3085714285714287,0.5121951219512195,1968.96,2707.32,2207.32,193.1,193.1,73.6,73.6,193.1,193.1
female,78.7,167.6,53,sedentary,lose,0,3,1,0.6121323529411765,0.5028571428571427,0.853658536585366,1465.07,1758.08,1258.08,110.1,110.1,41.9,41.9,110.1,110.1
female,50.6,156.7,51,very_active,maintain,0,4,2,0.09558823529411764,0.19142857142857128,0.8048780487804879,1180.12,2035.71,2035.71,152.7,152.7,67.9,67.9,203.6,203.6
female,67.3,183.5,47,very_active,maintain,0,4,2,0.4025735294117646,0.9571428571428573,0.7073170731707319,1434.89,2475.19,2475.19,185.6,185.6,82.5,82.5,247.5,247.5
female,57.3,181.8,42,moderately_active,lose,0,2,1,0.2187499999999999,0.9085714285714293,0.5853658536585367,1358.8,2106.14,1606.14,140.5,140.5,53.5,53.5,140.5,140.5
female,96.1,179.2,45,extra_active,gain,0,0,0,0.9319852941176471,0.8342857142857136,0.6585365853658538,1696.54,3223.43,3523.43,264.3,264.3,97.9,97.9,396.4,396.4
male,53.1,179.7,18,moderately_active,gain,1,2,0,0.14154411764705888,0.8485714285714279,0.0,1559.94,2417.91,2717.91,203.8,203.8,75.5,75.5,305.8,305.8
male,71.9,176.6,21,moderately_active,gain,1,2,0,0.4871323529411765,0.7599999999999998,0.07317073170731708,1779.89,2758.83,3058.83,229.4,229.4,85.0,85.0,344.1,344.1
male,83.8,166.5,24,extra_active,gain,1,0,0,0.7058823529411765,0.47142857142857153,0.14634146341463422,1873.82,3560.26,3860.26,289.5,289.5,107.2,107.2,434.3,434.3
female,79.9,182.7,26,sedentary,gain,0,3,0,0.6341911764705884,0.9342857142857142,0.1951219512195122,1639.85,1967.82,2267.82,170.1,170.1,63.0,63.0,255.1,255.1
male,71.9,176.8,53,moderately_active,gain,1,2,0,0.4871323529411765,0.765714285714286,0.853658536585366,1599.19,2478.74,2778.74,208.4,208.4,77.2,77.2,312.6,312.6
female,92.3,159.3,36,moderately_active,gain,0,2,0,0.8621323529411765,0.265714285714286,0.43902439024390244,1638.72,2540.02,2840.02,213.0,213.0,78.9,78.9,319.5,319.5
female,64.3,169.3,18,very_active,gain,0,4,0,0.34742647058823517,0.5514285714285716,0.0,1488.73,2568.06,2868.06,215.1,215.1,79.7,79.7,322.7,322.7
male,55.5,160.4,27,extra_active,lose,1,0,1,0.18566176470588236,0.29714285714285715,0.21951219512195125,1448.38,2751.92,2251.92,197.0,197.0,75.1,75.1,197.0,197.0
male,61.2,171.5,53,lightly_active,gain,1,1,0,0.2904411764705882,0.6142857142857139,0.853658536585366,1430.41,1966.81,2266.81,170.0,170.0,63.0,63.0,255.0,255.0
female,78.5,181.6,26,sedentary,gain,0,3,0,0.6084558823529412,0.902857142857143,0.1951219512195122,1623.5,1948.2,2248.2,168.6,168.6,62.4,62.4,252.9,252.9
male,82.8,165.5,59,sedentary,gain,1,3,0,0.6874999999999999,0.44285714285714306,1.0,1656.93,1988.32,2288.32,171.6,171.6,63.6,63.6,257.4,257.4
